k,xzero,xt,ComponentA,ComponentB,Fatigue
3.7254210139,0.3254714588,0.6982615672,0.7501367916,0.9308456471,40.0791473429
3.9387560034,0.1659282758,0.2249294046,0.939196184,0.2394913953,44.182343282
3.870216865,0.7423638072,0.670685878,0.2230417603,3.0069968825,45.0406867929
3.8969195508,0.1994824708,0.5418626582,0.8330931219,0.6504226766,44.0417617723
3.8914771746,0.9799792778,0.3402541962,0.0968074188,3.5147533139,47.9079670466
3.6956201834,0.4467587102,0.8775671354,0.3880241011,2.2616304839,30.8122929757
3.7510663559,0.9935728756,0.642292311,0.2193387426,2.9283121781,38.2065623334
3.7334872876,0.8450251096,0.925358552,0.4536715739,2.0397102336,32.9988778134
3.7013958233,0.5371204773,0.6926943537,0.2492891908,2.7786778535,26.9572235452
3.6469530672,0.7219851912,0.2966620971,0.0893239621,3.3211927696,34.8931674216
3.6127536062,0.7260149724,0.8577093021,0.612198424,1.4010315422,38.2520554414
3.9895972152,0.6804788116,0.5977980744,0.1835180967,3.2574339278,41.7547580381
3.8360735406,0.3391588678,0.1525125322,0.0414778717,3.6769613744,44.5327758445
3.7110368637,0.7524729737,0.4151406449,0.1283368242,3.2347741782,38.2190334458
3.8334664463,0.0846182542,0.9583318619,0.5030107827,1.9051914886,51.6960873177
3.9645487896,0.0360212703,0.7949142817,0.277526658,2.8642808136,44.8300828406
3.7641741727,0.5493970115,0.2101984249,0.0593661877,3.5407095022,40.8525924441
3.6959810066,0.5774475362,0.8824910656,0.3940304511,2.2396519432,34.1728565943
3.9503905066,0.7274141742,0.9450968809,0.3962762378,2.3849446188,41.4084758767
3.6617103614,0.9412062549,0.3874721825,0.1202859851,3.2212579235,36.6453032247
3.8238717962,0.2680297472,0.9533402461,0.4737858081,2.0121756072,44.9648340125
3.9022617836,0.6191916919,0.3817778959,0.1099167131,3.4733379946,47.6101357256
3.9064335018,0.0420491796,0.9763864967,0.4924635364,1.9826574449,49.5684895175
3.8790388533,0.5465183289,0.2718145018,0.0758215496,3.5849241164,44.3230667189
3.6847732663,0.7526970604,0.8574425551,0.6315337807,1.3577144743,32.4212311802
3.9932452716,0.2035339442,0.2167503397,0.0575966154,3.7632478594,44.9844437635
3.995884415,0.5116533731,0.8799238823,0.6726049209,1.3082328941,42.3019029561
3.9817935902,0.6447472832,0.0361604201,0.0091654455,3.945298678,43.7635888489
3.6097694456,0.1649829476,0.9024297594,0.5018684423,1.7981400767,41.2267997934
3.7909559369,0.8957464998,0.683260376,0.2358680686,2.896790482,37.637182457
3.6264620241,0.0839428498,0.8338031394,0.6416971145,1.2993718072,35.7461598383
3.8801809398,0.6675782423,0.499251988,0.8483285912,0.5885125094,45.5921833465
3.8828932258,0.469547428,0.1729681413,0.0467298827,3.7014460806,41.4617374454
3.6852188861,0.0935520301,0.5853783037,0.1980810063,2.9552470208,35.7706571165
3.713339479,0.0571183414,0.3402296606,0.1020347187,3.3344499299,41.6934149683
3.9814609557,0.5113713289,0.1821812242,0.048067904,3.7900804728,45.3159583433
3.9927254369,0.7137074133,0.1099984227,0.9716463626,0.1132082895,43.5991817168
3.8561266093,0.3302630656,0.1434301214,0.0386924962,3.7069234451,54.0434491264
3.6274982524,0.4398092634,0.6407668395,0.2291523112,2.796248644,38.9785853702
3.7400647115,0.9083864341,0.4959926133,0.1573865899,3.1514286806,40.8387883937
3.8385012685,0.9763432848,0.1501364569,0.0407759821,3.6819826096,53.3601847997
3.7158405859,0.9048304613,0.2601412607,0.0757462136,3.4343797311,39.9328892108
3.8616512003,0.2805045435,0.1679457447,0.0455670085,3.6856873074,49.3852892513
3.6921558169,0.575915594,0.7521819739,0.2848821975,2.6403263542,33.5370712717
3.9458005009,0.842093773,0.4402413378,0.1279410299,3.4409707211,44.5314640227
3.7467093675,0.2334343382,0.7486087027,0.2759560669,2.7127821865,38.5278035796
3.7298078507,0.1816013651,0.67298414,0.7637536779,0.8811533868,33.1026350436
3.873363488,0.9621457422,0.1605961819,0.0433400459,3.7054917367,44.9530222947
3.7214175543,0.3148005367,0.5314610172,0.172603367,3.0790883545,37.8817671798
3.8776056104,0.1291336959,0.2279363016,0.0627160476,3.6344175125,33.5477569287
3.7334516151,0.9963488628,0.2379938933,0.0684288525,3.4779758052,33.6827812034
3.658143074,0.4885312632,0.5309907675,0.1761992728,3.0135809245,37.4331164417
3.7068235884,0.1265928248,0.7403949962,0.7241909999,1.0223753075,34.3312509026
3.8484625984,0.8841546027,0.1402757905,0.0378851069,3.7026631814,51.155082195
3.9255778312,0.6892503818,0.9263517684,0.3815873702,2.42762691,47.4379496878
3.9936664706,0.3688523548,0.9672342028,0.5883626998,1.6439420838,43.7055238684
3.9963998816,0.3751015123,0.453252954,0.1304263479,3.4751640404,42.3833055385
3.9513974802,0.2520966283,0.9456542561,0.3966630302,2.3840241822,42.9448672534
3.8531242106,0.5943392401,0.9629918515,0.5086635024,1.8931805543,41.2310176111
3.9339685754,0.9762075626,0.3565303426,0.8992133882,0.3964913637,43.6388403429
3.8017713977,0.206354825,0.245210071,0.069301613,3.5383025076,42.0730296738
3.6100383735,0.4899757375,0.3202602417,0.0983954749,3.2548269335,41.5444082015
3.9661712963,0.9247640063,0.0336715702,0.0085630166,3.9322089056,42.5586862027
3.82823572,0.6846360825,0.5392525233,0.169639426,3.1788160099,46.363108669
3.8120412408,0.1586042844,0.9521775819,0.5147799471,1.8496788526,40.18645616
3.9447034073,0.3577943547,0.9334690436,0.384408425,2.4283261835,44.3614166637
3.7197241332,0.6015314942,0.8443893829,0.3483531316,2.4239465827,32.5367904615
3.7237015181,0.3709943267,0.2749259999,0.0802755358,3.4247793838,40.3054064696
3.7996013566,0.1974455552,0.8700707625,0.3550517768,2.4505461436,37.8980638365
3.6881528265,0.2759019424,0.9197135508,0.525105847,1.7514822127,34.7987173856
3.894507228,0.9866029261,0.8813155666,0.3460424341,2.5468424674,45.8482066564
3.9104588235,0.1742951627,0.7369014458,0.7481053611,0.9850236131,46.3745947672
3.8912084903,0.7482341523,0.3270397687,0.092625246,3.5307843467,42.0636478354
3.7977402942,0.0875676447,0.5368444938,0.1703925474,3.150633651,39.3893228929
3.7890117807,0.8469799316,0.3370331684,0.0986898339,3.4150748374,41.3063796018
3.9044297665,0.7154206973,0.4930269798,0.8517474266,0.5788417604,50.0747618814
3.9901079554,0.964736638,0.3525827474,0.9020395347,0.3908728318,42.4335652324
3.619167124,0.9695955781,0.6184992164,0.2187446998,2.827493498,41.1806028263
3.738169577,0.3545747444,0.6602834379,0.7708637646,0.8565501042,41.5512522137
3.9153006043,0.9706916562,0.3499347337,0.0992210225,3.5268204749,45.8712791052
3.9948114804,0.8283236449,0.0515945814,0.9869133411,0.0522787353,45.0098880483
3.8006892035,0.8067901671,0.180606136,0.0500214583,3.6105731871,42.0147294337
3.9868764918,0.9021481967,0.9755381822,0.4271119668,2.2840338321,43.4936589229
3.6414620428,0.6019279176,0.3066183167,0.0928169708,3.3034725668,39.1964021847
3.6956344936,0.4675788427,0.7910519024,0.6896038968,1.1471105457,31.2625441469
3.9748849115,0.7881895133,0.9412703694,0.3851280427,2.4440452657,46.3559335244
3.8865010332,0.3339549774,0.9086067268,0.6273370387,1.4483549843,48.0392210503
3.8575001769,0.5433085677,0.2121221403,0.0584001074,3.6322217524,52.6185533641
3.8224048395,0.3353284175,0.5649557042,0.8196856005,0.6892346331,46.3694814386
3.9044775707,0.5434670636,0.8678560466,0.6665172602,1.3020758778,48.2883548736
3.8996646499,0.363620122,0.8800701815,0.6559537548,1.3416649802,51.3164017785
3.6367261095,0.1844524703,0.9054676984,0.4680437615,1.9345791416,41.4130069549
3.6087354741,0.0600417085,0.404102099,0.1284880406,3.1450561238,41.4534486966
3.6415008953,0.8509353578,0.8524470952,0.6261259757,1.3614625944,43.0811725325
3.6893148087,0.7268730637,0.4751726392,0.151857772,3.1290636817,31.2978177526
3.8884834641,0.439905768,0.600519535,0.1908647694,3.1463089644,47.676360169
3.7832096203,0.7046019558,0.8719923428,0.6396778634,1.3631741735,41.7333912388
3.743398579,0.2939745744,0.2297483579,0.0656893632,3.4974971102,40.2806090129
3.9693676172,0.0642437913,0.4114163141,0.11743997,3.5032052032,44.6382395346
3.9516083699,0.8849570012,0.9135389484,0.3628196447,2.5178872253,43.7876071874
3.7005511665,0.3907457187,0.8336783235,0.342789652,2.4320405198,35.6634203753
3.9539753391,0.2270634879,0.210626736,0.9435429935,0.2232296116,45.0910811366
3.7610951938,0.9439976242,0.3526357246,0.1047264079,3.3672092044,38.8416423939
3.7504263388,0.4972558923,0.9305709031,0.5433124518,1.7127730094,40.6575622308
3.8408093061,0.1639834279,0.4877361765,0.8507308573,0.5733143124,53.7989416129
3.7849955357,0.4128878918,0.8941667089,0.6173037431,1.4485036238,40.7889397314
3.6196262676,0.6917738673,0.4353376216,0.1398214726,3.1135247924,40.3392233335
3.791054394,0.3641643197,0.3914635048,0.1169331604,3.3477544225,42.462218165
3.9125110466,0.6614984543,0.7338894707,0.250150153,2.9337958096,48.8231677748
3.8214620769,0.2830989674,0.279732667,0.0795245904,3.5175618704,44.6648867636
3.6328911762,0.3621166911,0.3031154207,0.0918779794,3.2991084754,35.5178162914
3.8278919045,0.7127100236,0.5138952363,0.8402202295,0.61161969,41.9487059494
3.7166763847,0.6219313375,0.8258886578,0.6666984886,1.2387738565,36.0712336377
3.80533607,0.0429333924,0.6834550687,0.2346782922,2.9123063,39.0795672696
3.9764211316,0.9827842384,0.4708232595,0.8627619445,0.5457163038,44.6903421419
3.7699058082,0.6718860296,0.9148704028,0.585573024,1.562350664,42.2041860789
3.9074303819,0.7589216439,0.4610657323,0.1366780647,3.3733703592,46.2514469776
3.7624430366,0.7235601709,0.2180410802,0.0617671795,3.5300475422,39.7000113898
3.6974454673,0.3791938864,0.4308802853,0.1346708174,3.1995074641,37.2636528747
3.6164048325,0.1723545477,0.8854570469,0.4281986014,2.0678653413,40.4297576423
3.8563185644,0.431553619,0.1519242709,0.0410840961,3.697885202,53.0563837466
3.8327678901,0.4900370162,0.9581801146,0.5017589297,1.9096423756,53.5682515226
3.7692240255,0.1678942294,0.2291045701,0.0650091425,3.5241900038,42.2221795136
3.6416701832,0.1893901165,0.7928922689,0.6796450837,1.1666269468,37.9232360217
3.7315179371,0.150130842,0.3698871373,0.1115738333,3.3151781768,36.11513454
3.7860511023,0.926307929,0.3051120304,0.0884036695,3.4513502921,39.5783961664
3.7077344747,0.3470545034,0.7677785245,0.7071838788,1.0856844273,35.4413433524
3.6526274689,0.9359200094,0.4061991512,0.1274511919,3.1870957445,38.9841706235
3.9213863529,0.6960680003,0.9221493647,0.6218235683,1.4829758982,44.1446132759
3.8602410102,0.6690391467,0.8726726204,0.3452966536,2.5273127075,50.0244508471
3.9284067532,0.5972371453,0.1485954017,0.039376368,3.7737203633,47.2077066443
3.8887849239,0.1250131007,0.9525257124,0.5711215057,1.6678162228,46.9104510301
3.7841396126,0.9618279219,0.8090611278,0.3097454125,2.6120197275,39.1659593518
3.6592810222,0.0265712807,0.6316594734,0.2218246328,2.847562353,35.8186338866
3.9305902357,0.8575377804,0.7874620337,0.7228409075,1.0893988228,40.5995012902
3.9231675111,0.7882339099,0.9758517264,0.4645144367,2.1007995645,47.4550312269
3.6644140402,0.1120517199,0.7621453658,0.7049741361,1.081096918,32.7073721656
3.6829510907,0.0817944297,0.7560240875,0.288521186,2.6203416742,35.9686851907
3.8790611055,0.2119827203,0.126895007,0.0338592645,3.7477189497,41.8897066921
3.8831268707,0.6558907993,0.8687317679,0.3378878344,2.5710655418,43.7135551379
3.8454034876,0.0410937091,0.1429191347,0.0386608903,3.6967367651,53.6520458171
3.7769879071,0.7102577666,0.9366341285,0.5448952908,1.7189249831,43.0469549075
3.9629148853,0.7012470102,0.0501204721,0.0128115102,3.912143961,48.160969101
3.7180017175,0.2400823323,0.8279650648,0.3347452798,2.4734181923,34.7269844142
3.9799653359,0.1860650238,0.0295952704,0.0074921953,3.9501466582,44.4661395157
3.7187123077,0.3333993887,0.772643794,0.2945051476,2.6235323905,32.7648160202
3.6726854126,0.857046037,0.878220386,0.6042969921,1.4532926648,37.1716774436
3.9200283288,0.3624705872,0.0771071368,0.0200729699,3.841341718,42.9173284387
3.8138112933,0.1387706408,0.8895601934,0.370566772,2.4005395532,43.5682136086
3.8833379792,0.7766755928,0.7916312251,0.285182148,2.7758793128,41.6529273075
3.9141574173,0.7535779309,0.9539848157,0.4207960675,2.2670953683,45.0501768543
3.9155689903,0.0404830332,0.0826997081,0.021586725,3.8310446791,47.9609877438
3.8598760708,0.3047717134,0.9143915093,0.6144700928,1.4880976633,48.4340512409
3.8840182463,0.5044876235,0.3274873088,0.0929577721,3.5229685633,47.3292271598
3.6957889296,0.4960410819,0.7378765113,0.2756193302,2.6771580605,36.2603298509
3.915574899,0.4733575149,0.9559804876,0.4235028144,2.2573179094,45.6644902927
3.699721985,0.4415476456,0.8546373928,0.3621610952,2.3598266188,29.8226867888
3.6548067665,0.2684355695,0.8549031759,0.3731615368,2.2909734569,36.0597510544
3.9129541624,0.304802537,0.3962282987,0.114332597,3.465575951,48.5130884584
3.9818718395,0.4656892455,0.0523287333,0.0133191418,3.9288367239,44.2083295471
3.7555810397,0.5341531472,0.67939852,0.2371382565,2.8649890998,36.8471599674
3.7221515792,0.156396667,0.3032634358,0.0894824062,3.3890844997,39.1213982172
3.865718764,0.9272241765,0.4560087216,0.8633700481,0.5281729689,45.9431462736
3.8527100812,0.2373971909,0.9606588882,0.4744318561,2.0248616864,51.8075818069
3.6048706825,0.5576504139,0.5993133295,0.2106057926,2.8456640353,41.9925310756
3.6045997645,0.3678606252,0.5427416938,0.1846734986,2.9389257151,42.4179262754
3.6865066536,0.3150391955,0.687972384,0.248244273,2.7713524893,29.9285201948
3.6848607723,0.2235950941,0.9108941122,0.4470760746,2.0374476826,36.3643138186
3.7841002249,0.2318523429,0.8706100635,0.3588283368,2.4262578351,42.7694700966
3.6278057859,0.4678654147,0.5008122626,0.1654080937,3.0277373467,36.0665757946
3.6026241465,0.1822641795,0.8571621649,0.6098764343,1.405468578,42.2376820605
3.9155852551,0.7905298451,0.9097648564,0.3671261514,2.4780715097,44.664714909
3.8746667605,0.5720840192,0.5519712707,0.827938333,0.6666816219,40.9530526564
3.8000381357,0.7042539239,0.8851345275,0.3693393756,2.3965344236,38.817327886
3.8412852689,0.7545941077,0.9598583308,0.5109785719,1.878470808,44.6948544547
3.7588935786,0.8367410053,0.4473023052,0.1380585622,3.2399461356,41.5438075482
3.667407752,0.1741697608,0.8472612046,0.6377514273,1.3285132236,36.4055594088
3.6980231854,0.0710561478,0.358009848,0.1086065178,3.2963937646,32.5480595024
3.9608139372,0.0538013291,0.1471592942,0.9613525752,0.1530752588,47.4641155687
3.9025501434,0.9423479626,0.68244398,0.7740961683,0.8816010309,48.8661629917
3.8017927492,0.1959849906,0.6851290273,0.7641740095,0.8965615407,44.2112530843
3.7499779525,0.7471548128,0.2510217789,0.0721443405,3.4794382663,36.5157761382
3.8469349331,0.8517030014,0.4682731627,0.858153177,0.5456754985,53.9145786278
3.789360418,0.9650953445,0.6814817139,0.2351242323,2.8983899588,38.897794727
3.7871394286,0.2621808767,0.9412626348,0.5381857475,1.7489549643,39.1503976042
3.9063403743,0.621767052,0.9219988159,0.3817893245,2.4149413214,44.9308080163
3.895537446,0.0832065393,0.9719493158,0.5222875289,1.8609468194,47.4320831813
3.6785555159,0.2717699629,0.7368536303,0.2770887873,2.6592690292,31.0765788703
3.6885091121,0.3348864814,0.3215078531,0.0964714596,3.3326732544,29.1787934627
3.9494318611,0.0263957701,0.28930786,0.9204128538,0.314324011,43.71844693
3.67175043,0.6550463475,0.428328076,0.1348356645,3.176667521,33.3350546665
3.8979129798,0.5294701247,0.9744700292,0.501451805,1.9432974802,42.7499523932
3.6596525766,0.8151232059,0.8803478342,0.5971852371,1.4741620851,38.6912430085
3.6591115734,0.9110202691,0.9126684389,0.5240102815,1.7416994879,37.8855602819
3.6533451077,0.7287494254,0.8929606592,0.4253190141,2.0995079684,35.8216732731
3.6388833333,0.9875006102,0.9089373333,0.4853264417,1.8728370334,39.3455312329
3.9692210734,0.4602540568,0.9900986379,0.4764217181,2.0781979499,47.9778626079
3.6680296016,0.0576128588,0.2922353905,0.0872905945,3.3478451171,35.6182750826
3.7058892255,0.4063973074,0.792350392,0.3097592037,2.5579559299,31.8870688369
3.9681766137,0.2801446973,0.9882536562,0.4690933031,2.1067315387,46.2259929432
3.6459587681,0.4724645608,0.5447123366,0.1828276055,2.9793768569,38.582692968
3.9679207858,0.9905367807,0.2791189357,0.9238586108,0.3021230007,46.6636115572
3.817558858,0.8925710932,0.7579847078,0.7268210761,1.0428766209,46.888114661
3.8470017257,0.2275558847,0.9616662763,0.4953228733,1.9414937775,53.3182511322
3.64161165,0.6485571465,0.2995971334,0.0904520524,3.3122204022,37.8802389727
3.8632986616,0.3619608592,0.8998902423,0.6306402382,1.4269470734,47.0513197207
3.9498625606,0.3245197075,0.7190297106,0.7606929762,0.9452298537,44.9885775004
3.6803542878,0.915078152,0.7239895529,0.2691696571,2.689714586,33.5829284342
3.775173494,0.7117011347,0.2858607202,0.0825328924,3.4635975064,39.8352132447
3.8786830917,0.3081277829,0.9421206891,0.5842789883,1.6124500588,39.7714689534
3.6154903489,0.1354907769,0.8981815085,0.5396747039,1.6643016653,41.6571178052
3.6741534918,0.1110627159,0.8338238226,0.3481550485,2.3949784048,34.4507408099
3.7281284202,0.4478828878,0.8622303656,0.636832005,1.3539369235,32.2414424636
3.8773080841,0.0142999632,0.5851493851,0.1852245275,3.1591355263,42.4368149975
3.9087372542,0.6776773479,0.8356906031,0.3097387575,2.6980498338,47.6518940489
3.984883125,0.5543860309,0.9715003476,0.4212373629,2.3063014658,41.646883799
3.6528271496,0.048257982,0.2929622396,0.0879338721,3.331619914,39.1631902061
3.9873960408,0.1939218241,0.2640456755,0.9286956057,0.2843188596,46.4363608292
3.6664381607,0.2904727368,0.2898354298,0.0865401504,3.3491440509,33.1215835616
3.6315239098,0.927379396,0.3058432715,0.0928378564,3.2943810146,35.8311992255
3.8564191007,0.0932446986,0.9634358736,0.4868299027,1.978998965,53.1235911797
3.9274301403,0.4725144059,0.5171429323,0.156015459,3.3146903244,44.0966798762
3.9292913187,0.7901702203,0.9433453212,0.5995978407,1.5732967286,45.5653997516
3.8509937578,0.9905703631,0.1614461865,0.0438456985,3.6821442465,50.9703092101
3.6068218878,0.1123230891,0.8879260834,0.5618091292,1.5804764236,40.4765451832
3.6208342489,0.8419934232,0.8058317473,0.6656678417,1.2105613292,40.9571498845
3.6055255798,0.9554011059,0.6011948824,0.2114564988,2.8431137642,42.6454370405
3.8802751591,0.8214895386,0.7738664427,0.2751355311,2.8126735922,46.5334271191
3.7760945639,0.3677382381,0.8355959183,0.6694527953,1.2481775029,41.6251053956
3.6636126421,0.9304501914,0.2847187689,0.0849280829,3.3524690439,35.2840292859
3.8155101385,0.7022388791,0.7757772992,0.7160508308,1.0834109337,41.5562123357
3.7397868527,0.9068851636,0.8422793411,0.3425872165,2.4585836844,39.7019494693
3.8445109249,0.5881840595,0.9583027096,0.5271075547,1.8180401724,46.5477681736
3.8399655475,0.9292698816,0.9594568451,0.5117985095,1.8746769037,50.9560467883
3.9328962304,0.6250157075,0.7404994806,0.2515719488,2.9434898614,44.0147532599
3.7364835034,0.0220328329,0.8542733653,0.3538162307,2.4144549939,31.8739640712
3.8692849952,0.0124007215,0.951516457,0.5639115028,1.6873506787,43.4131526676
3.7988297079,0.8884622863,0.7010110129,0.7558643911,0.927429604,42.7445024437
3.9450217546,0.4416909401,0.9161594129,0.3667025024,2.4983724052,45.7283448348
3.7462263331,0.3849697228,0.5392532433,0.1743402375,3.0931083446,40.6236426331
3.8497936327,0.1673051861,0.5129136442,0.8417141135,0.609367998,53.8901026765
3.8794610555,0.4166520808,0.3684067641,0.1062531113,3.4672562481,45.105902342
3.9585179018,0.9024729786,0.3056704339,0.9156700569,0.3338215895,47.767206804
3.9297670671,0.6012863177,0.7071299297,0.7646848219,0.9247338373,46.3300707753
3.9530885793,0.864707356,0.9146999777,0.6364232845,1.4372509617,44.9619707946
3.6224439882,0.4025678844,0.3133113742,0.0956384165,3.2759991813,41.4722573
3.9638334018,0.8883421125,0.5358041266,0.1611389968,3.3251052638,47.2884508849
3.9799178019,0.4093432247,0.0300174934,0.0075999995,3.9496704285,46.0921981916
3.6739216801,0.3354712635,0.3252800743,0.0981761127,3.3132303313,35.5634404356
3.8474919968,0.9090030047,0.9578986488,0.5321398772,1.800088078,53.761458948
3.9974215173,0.241170849,0.413575797,0.1171954051,3.5289420833,38.9623075374
3.6171828313,0.689754314,0.3609611976,0.1124315512,3.2104973547,40.2363959347
3.8991986153,0.4664999591,0.4976186218,0.1501725316,3.3136460881,46.8958932436
3.833313137,0.2121701966,0.1531854699,0.0417005755,3.6734617733,45.1004391706
3.6989137627,0.9441154081,0.8492589749,0.3571604298,2.3778081334,34.7806448742
3.7308217484,0.8577685562,0.9164143862,0.5660803448,1.6188768868,35.5197907293
3.6247972455,0.7361117351,0.7806872997,0.6860804663,1.1378946611,39.6962070156
3.7940891563,0.524009125,0.8610465003,0.6518413889,1.320944811,38.6197363395
3.8591244248,0.3435384613,0.5459857243,0.1705750024,3.2008542668,47.4662676394
3.8924002925,0.1378009297,0.97048166,0.474063562,2.0471551452,47.2194259137
3.7554961854,0.9813028195,0.2618906106,0.0754240806,3.4722413384,39.5191662301
3.9909710685,0.4249468491,0.0604678247,0.0153879447,3.9295582264,45.1355214162
3.8825783202,0.5910511702,0.6858283462,0.2291541054,2.9928695587,44.7989562431
3.7214790846,0.1300233725,0.908726985,0.4237396502,2.1445408392,37.0518383193
3.9833095261,0.1988281167,0.7846875083,0.7302306294,1.0745749038,45.8189792903
3.7617226887,0.3605281341,0.2151221934,0.0608953978,3.5326510891,36.2501414504
3.8889536085,0.5755133548,0.5380991015,0.1658833103,3.2438411102,46.0326935014
3.8950416047,0.7693009785,0.8864891211,0.6496854622,1.3644896995,47.1665378262
3.8413697952,0.4833126096,0.9598197316,0.5116651496,1.8758747442,53.987426405
3.6438094226,0.5512156994,0.6369972795,0.2258035368,2.8210243676,39.4361088553
3.6608786577,0.0038464889,0.5388128391,0.1793464312,3.0043131352,36.825599934
3.6570134408,0.2476474302,0.9129589905,0.4811866604,1.8973073563,38.9367098261
3.9078517119,0.1957942036,0.0893836313,0.0234213925,3.8163243832,43.6651668344
3.6796984127,0.279877696,0.5055776862,0.1644355515,3.074625175,28.2798985681
3.7596292021,0.936685163,0.6999225024,0.7526500328,0.9299441597,41.4917303384
3.8227198334,0.4658803875,0.5163013655,0.160973839,3.2073619465,45.7465650142
3.7230391952,0.9906502983,0.24591359,0.071108219,3.4583005087,36.4977802176
3.609612699,0.698406252,0.4042972813,0.128524191,3.145690147,40.2227855327
3.7142518485,0.1380585507,0.7753354102,0.7031106787,1.1027217103,33.3004483204
3.8676855722,0.9927712657,0.6081452556,0.1954306511,3.1118212625,48.8508319341
3.7746776532,0.211841996,0.9016534219,0.3944963773,2.2855809937,46.5342404218
3.9488044343,0.6752778178,0.6132362376,0.8077390375,0.7592009413,43.6654383329
3.9916013922,0.270213833,0.013376661,0.0033625081,3.9781796003,47.0960913413
3.868987002,0.1320060175,0.1401898904,0.0376519303,3.7233121731,48.3461086088
3.8505134963,0.3230105482,0.1393726133,0.0376103928,3.7056941713,54.0817513491
3.8652063875,0.4739943676,0.4383108228,0.8695956258,0.5040398202,50.1453658166
3.934175471,0.8265115842,0.42457905,0.1230659476,3.4500124386,41.8275765917
3.7068157265,0.9633591611,0.7006107958,0.7469694248,0.9379377154,35.1905927009
3.9288692612,0.443872694,0.4935086476,0.1473115542,3.3501014239,45.7864920801
3.7939682449,0.4616087725,0.9438029794,0.5351558061,1.7636041103,41.267222926
3.6538977996,0.4150520149,0.3522981925,0.1081034446,3.2588988613,39.7094591447
3.8224830969,0.6156376553,0.7692408328,0.2791859015,2.7552997075,46.1065633982
3.7242835516,0.2091043961,0.6774051559,0.7609813849,0.8901730966,34.9866348221
3.8835442103,0.6841227782,0.2880077508,0.0806684592,3.5702646827,43.3298978523
3.925581631,0.6365286973,0.9797007861,0.479222927,2.0443529117,41.1082235482
3.6585645857,0.4457092595,0.3892859571,0.1210593898,3.2156609895,39.855155003
3.8637311122,0.9127937952,0.1502959402,0.0405428984,3.7070842543,46.2002974077
3.8874168698,0.4623594522,0.3725100277,0.8926517996,0.4173072052,48.4632719668
3.751461159,0.255592431,0.3761147463,0.1130351448,3.3274142037,32.6540714984
3.8370987509,0.9813619978,0.4915559918,0.8491329813,0.5788916491,52.320136388
3.6702499038,0.8118040188,0.7716477969,0.6993892198,1.103316687,36.2065404597
3.7454831057,0.1436077196,0.4192629769,0.128433439,3.2644378297,41.0927217373
3.9320657613,0.3549289198,0.8372151996,0.3074381616,2.7231986925,46.6295603424
3.8577902117,0.4938556035,0.9499901972,0.4387825648,2.165059128,50.172322555
3.8302420575,0.067751715,0.9575008683,0.4960538127,1.9302358813,48.5298396909
3.7215729971,0.6929048493,0.648812007,0.2249329376,2.8844686503,37.8237127462
3.8747637279,0.6358231642,0.1419149262,0.0380751576,3.7272314884,44.8770102103
3.7665062604,0.9420656746,0.7581728119,0.7206957418,1.052001237,44.4127681431
3.8373347521,0.8959648014,0.9590396799,0.5087531587,1.8850785761,52.6740602132
3.8810308112,0.9483054863,0.6851716918,0.2289718452,2.9923840251,45.4873266188
3.8246398109,1.91757e-05,0.929099831,0.4158857451,2.2340266332,39.9653353258
3.6495117197,0.4706592551,0.6216786232,0.2177690636,2.85476097,36.609807643
3.8155171304,0.8852040912,0.9121012959,0.3953601642,2.3070136514,43.9042083001
3.6886294253,0.9547810519,0.8701345885,0.3812416338,2.2823703168,32.2326840758
3.8443829017,0.3053322381,0.473180444,0.8562532965,0.5526173691,53.0624847268
3.7296182702,0.4838993284,0.8967817081,0.4022690328,2.2293083358,31.5733920365
3.6892536933,0.3382747158,0.9185278043,0.5320331167,1.7264485527,33.4565869258
3.6574673318,0.1010071118,0.8971087624,0.4313080426,2.0799722562,39.0881650671
3.6146886047,0.3866591659,0.4520476412,0.1465293922,3.0850304805,42.8493928927
3.993824555,0.8422055806,0.2115437547,0.0561168098,3.769703862,43.8997082707
3.8182479019,0.8494632319,0.9482977897,0.4594957819,2.0637790966,41.5249102046
3.8442752092,0.7119011543,0.4993292966,0.8465702514,0.589826179,50.5680718763
3.6621467807,0.1848867023,0.837128884,0.3536772712,2.3669287006,31.2086893644
3.8749401759,0.6647875032,0.9364137232,0.4086702964,2.2913672258,46.376713018
3.8795514897,0.0975927517,0.4622895425,0.1382826569,3.343076802,44.0629660779
3.7577746472,0.5442004995,0.8741119811,0.3681450162,2.3743686387,34.3193998034
3.9157759936,0.3379892905,0.6082751044,0.8076692914,0.7531239715,50.3374678053
