,k,xzero,xt,ComponentA,ComponentB,Fatigue
143,3.4389303322,0.3994724199,0.4409199371,0.1510218754,2.9195766242,40.4476247141
144,3.5428233777,0.5444941774,0.5193174523,0.1784147639,2.910731381,40.8800168331
145,3.487856438,0.8471669608,0.8296391752,0.6101587111,1.3597104493,41.1285852436
146,3.4819115734,0.0234452758,0.87002812,0.5113654849,1.7013821732,39.5975422396
147,3.4295118075,0.8099984863,0.846840834,0.5554299858,1.5246581131,40.0209514261
148,3.5369261379,0.9167832653,0.5202943542,0.1792252186,2.9030197779,39.8691043557
149,3.5654794871,0.4072667984,0.3476197835,0.1094823213,3.1751225163,41.6141626545
150,3.4043396447,0.5900797618,0.4508736582,0.1571310111,2.8694123141,38.9510796219
151,3.5361125221,0.848869494,0.8208856833,0.6336280611,1.295532401,41.068393224
152,3.4863660654,0.6510183019,0.4919137689,0.169994575,2.8937027477,40.6509879009
153,3.501387724,0.7201501569,0.8266598635,0.6179197924,1.3378109483,38.368218602
154,3.514900496,0.656839397,0.5093928267,0.1758454468,2.8968212477,40.7021367877
155,3.4139728947,0.9361842682,0.4484820246,0.1555680093,2.8828679277,39.7759826693
156,3.4748619635,0.9068370575,0.8677054264,0.5170492689,1.6781871257,38.9388556127
157,3.4408686069,0.9406978753,0.4400703699,0.1505649407,2.9227944292,40.8352294445
158,3.5335801627,0.8621456772,0.882143991,0.4811838919,1.8332783077,41.48784007
159,3.5577161174,0.1227743176,0.889390461,0.5032925311,1.7671441677,40.898785231
160,3.4134768154,0.3962487063,0.4486021403,0.1556468149,2.8821800213,39.4609945763
161,3.4990201708,0.6058040266,0.3833486903,0.125245238,3.0607845568,40.7563700471
162,3.4594997948,0.9072434514,0.8391815914,0.586179461,1.4316120697,37.6149763884
163,3.4120930448,0.9673784363,0.4489470333,0.1558710432,2.8802465424,38.9922546293
164,3.5991453799,0.0923166582,0.8429074926,0.6257117053,1.3471179866,41.2678387103
165,3.5933406825,0.1814831069,0.8450011001,0.6218296982,1.3588947305,42.7001577206
166,3.4750111134,0.4235229942,0.3987721831,0.1322422238,3.015467916,41.1778540954
167,3.5474283992,0.9155960983,0.5103898485,0.1742332296,2.9293484924,39.415323743
168,3.590234793,0.2968646231,0.3578482919,0.1122793159,3.1871256863,41.244434898
169,3.513423625,0.7040541151,0.3760881031,0.1219037142,3.0851242355,39.5365135935
170,3.4288287121,0.114860056,0.846723619,0.5552944417,1.5248191867,39.5728056829
171,3.5327282472,0.5783883008,0.518183954,0.1785672003,2.9018988547,42.2065889591
172,3.5035886838,0.9258146055,0.5030371801,0.1737756798,2.8947501785,40.8111109979
173,3.404351828,0.7831312624,0.8428709772,0.5491291093,1.5349231411,38.8193808137
174,3.4819363904,0.7418874206,0.8311501948,0.6062852758,1.3708896257,39.850731538
175,3.5201436368,0.3026571532,0.3730206232,0.1204837867,3.0960234017,39.8653161788
176,3.5967465308,0.6409715285,0.3854995136,0.1220847466,3.1576386418,42.4550190001
177,3.4768673338,0.862136055,0.8683964694,0.515360638,1.6850267664,41.0375503626
178,3.5822419092,0.9388364261,0.3430101302,0.1072569823,3.1980214523,42.2884662408
179,3.4720222393,0.3239106356,0.4804432159,0.1658976443,2.8960219289,40.3216497705
180,3.4851593949,0.5179539884,0.4910457494,0.1696913713,2.8937579179,40.9157007706
181,3.5965927379,0.9631405429,0.4577305355,0.1496684786,3.0582961747,42.5015349475
182,3.4184333805,0.7932865799,0.8451463609,0.5526111204,1.5293690802,39.484424483
183,3.4242537929,0.8847889718,0.8460479415,0.5540820931,1.5269360841,39.6991581888
184,3.4227557839,0.5765252316,0.4463121682,0.1541612561,2.8950994529,39.7625832991
185,3.5147952817,0.1925655514,0.8241726365,0.6245525246,1.3196210152,40.9568841654
186,3.5032060391,0.5236630173,0.5028110813,0.1737008044,2.8946963322,40.9000045397
187,3.442168093,0.8950636557,0.8493094041,0.5571247721,1.5244509787,40.0338463252
188,3.5664755243,0.395296574,0.3702156489,0.1176445934,3.1468989612,41.3670074113
189,3.4880121667,0.1767363176,0.8296014124,0.6102560113,1.3594317747,40.9109230139
190,3.5826674236,0.4438927998,0.4979618445,0.1668212578,2.9850023378,42.1539368286
191,3.5414175499,0.6735641862,0.5237708209,0.1804669576,2.9023086991,40.1576094649
192,3.4748496504,0.7515056436,0.8331942189,0.6011014598,1.3861124528,40.3584249859
193,3.4536412808,0.9949933357,0.4579406275,0.1573580085,2.9101831667,40.718883484
194,3.4062155473,0.3316292405,0.4504050615,0.1568241651,2.872038638,38.5360644842
195,3.425248384,0.6087932408,0.4456778838,0.1537565791,2.89859391,39.6933172939
196,3.4301574555,0.3656987402,0.4445595218,0.1530176381,2.9052828633,39.991373523
197,3.504919187,0.8480459142,0.8259666533,0.6197528391,1.3327355699,41.1131143615
198,3.5452896829,0.3969799104,0.3670797788,0.1172992511,3.1294298581,41.0638472548
199,3.551520228,0.416537383,0.3710468727,0.1185232719,3.1305824302,41.6267309889
200,3.5677415781,0.4482864656,0.5020551762,0.1694258382,2.9632739709,41.3102441239
201,3.4731934168,0.146891563,0.8338930192,0.5995287182,1.3909142195,41.5404490168
202,3.440214463,0.6898493063,0.4403290905,0.1507073761,2.9217487681,38.9043804461
203,3.5116687141,0.3275624455,0.5076373921,0.1752806021,2.8961413076,40.4320738137
204,3.4048143773,0.9867906004,0.8429466291,0.549245155,1.5347365771,39.3214215638
205,3.4929072793,0.7400212732,0.8284595224,0.6132105526,1.3510196766,39.7838516824
206,3.5537252134,0.4327729079,0.5450115574,0.1891358006,2.8815885501,41.2309003493
207,3.440297771,0.8046534766,0.8479907354,0.5592655176,1.5162578573,40.3983901813
208,3.5603705785,0.1708191023,0.8085269446,0.6513582794,1.2412937246,41.1975726206
209,3.5744746831,0.4659851159,0.5526561021,0.1911502605,2.8912129163,41.2524639598
210,3.527940101,0.8292620386,0.8220559569,0.6303341313,1.3041590422,40.9060615243
211,3.5149290907,0.5547433305,0.509408162,0.175850358,2.8968275518,40.9529566542
212,3.5565410787,0.4678042874,0.4979183579,0.168338626,2.9578378404,41.0477907034
213,3.5083981909,0.6189067356,0.3785047675,0.1230190326,3.0767984395,40.6719627962
214,3.4523179149,0.309962945,0.4244530654,0.1435554331,2.9567189213,39.6354832653
215,3.493548484,0.9177804652,0.3864163714,0.1266483711,3.051096259,40.2497971123
216,3.5114346182,0.5502859194,0.5075084775,0.1752389139,2.8960946293,40.937999048
217,3.4306665003,0.834248769,0.8470004392,0.5557590444,1.5240425645,40.1945985473
218,3.5280794063,0.7782363526,0.8811013347,0.4838647982,1.8209659762,40.4190535303
219,3.599514895,0.2577776679,0.8982389429,0.5213437597,1.7229302667,41.0828459229
220,3.5041454871,0.9294795692,0.5033647658,0.1738840142,2.8948306034,40.8847293273
221,3.5758717121,0.1629750487,0.8463761161,0.6153652881,1.3754043858,41.1589416222
222,3.5222712569,0.5188862627,0.5132400354,0.1770647248,2.8986012662,40.8762130518
223,3.4114456246,0.39158302,0.4491048585,0.1559745573,2.8793469037,39.3620494078
224,3.459726882,0.586763645,0.4135758107,0.1388075542,2.9794906553,40.803052417
225,3.4292778269,0.2528992542,0.8467923884,0.555405437,1.5246382769,39.5033893289
226,3.5840464525,0.7946316302,0.7973097789,0.6659494421,1.197252717,42.008583083
227,3.4206565534,0.6758362514,0.4468282677,0.1544952436,2.8921813861,38.6215338327
228,3.5598316037,0.0267511127,0.4946457555,0.1667613613,2.9661892394,39.6289326373
229,3.4672338176,0.21112789,0.8647824135,0.5241731104,1.6498030831,40.8709352405
230,3.5341875977,0.2007228808,0.8211529894,0.6328698063,1.2975069774,41.0677011428
231,3.4486091112,0.4249090754,0.4322241768,0.1469177133,2.9419473466,40.885537967
232,3.599173277,0.0318911962,0.4476304209,0.1455572608,3.0752874736,41.6054640536
233,3.500909785,0.24588415,0.8752202165,0.498562952,1.7554858677,40.6549720235
234,3.5208084054,0.8300186526,0.8231701056,0.6272735297,1.3122984896,40.9158078526
235,3.5663403536,0.0758575055,0.3703803081,0.1177101202,3.1465460019,40.6425395602
236,3.5915895836,0.9249931933,0.3552358293,0.1112940572,3.191867007,42.7184372594
237,3.4072287687,0.0166071174,0.8433411766,0.5498469839,1.5337743067,38.5896595707
238,3.5391308774,0.4592242561,0.520816483,0.1793123484,2.9045210086,40.9524551817
239,3.5929656906,0.6085719947,0.3284974586,0.1017889278,3.2272415654,42.7580975857
240,3.5806479568,0.6821401147,0.4654856807,0.1535904215,3.0306947279,40.5812607856
241,3.5668384754,0.6201155963,0.3478875174,0.1095308694,3.1761595564,41.0933215812
242,3.5270314763,0.0371273061,0.5156209202,0.1778062502,2.8999032352,40.4376529629
243,3.5099557475,0.3947986107,0.3777436173,0.1226680785,3.0793962203,40.9842833976
244,3.4994792986,0.390857482,0.3831000853,0.1251312947,3.0615849231,40.9499349836
245,3.4170952249,0.5403223099,0.4477161573,0.1550687618,2.8872104994,39.6394671045
246,3.5536806641,0.8336669538,0.8108828784,0.6477121103,1.251918662,41.0984068467
247,3.4701779773,0.3369609361,0.478730463,0.1652696513,2.896662873,40.4716165542
248,3.4178953682,0.9970328643,0.4475289764,0.1549449364,2.8883097878,38.9426088791
249,3.5313459653,0.8108265765,0.8215506103,0.6317377019,1.3004615806,40.8447530585
250,3.4802920053,0.2041453519,0.8315990103,0.6051418896,1.3742215247,41.363954615
251,3.43939452,0.0828422876,0.4405410617,0.1508393019,2.9205986517,39.4067480323
252,3.5913851323,0.0382239174,0.3665247776,0.1153659684,3.1770615086,42.0647603894
253,3.5870226036,0.3623839617,0.4005040752,0.1280505741,3.1277022999,41.6794282422
254,3.4505808491,0.8797657016,0.8532684269,0.5521291789,1.5454144783,40.8620617827
255,3.4489242301,0.4364343174,0.437027606,0.1488791947,2.9354511682,40.9692012379
256,3.4252221526,0.2284904439,0.846240079,0.5542091282,1.5269327696,39.6938108431
257,3.4233594554,0.4807799991,0.4462096903,0.1540847424,2.8958719957,39.9480761369
258,3.5239640053,0.5417927438,0.514095439,0.1773322969,2.8990513741,40.8906969621
259,3.5128233157,0.4972044329,0.5082696898,0.1754846633,2.8963766989,40.9018288718
260,3.4856408821,0.6911336613,0.3912497842,0.128847948,3.0365232071,39.5511302204
261,3.4056835939,0.4917682408,0.4505380647,0.1569111681,2.8712938029,39.2310963702
262,3.5317791216,0.1679223628,0.8214854512,0.6319158987,1.2999917441,40.9068296141
263,3.5463223793,0.32257135,0.5131460621,0.1754974367,2.9239518919,40.4528952246
264,3.51457248,0.8458410832,0.8242109963,0.6244489932,1.3199012333,41.0615201229
265,3.4520755723,0.3435706856,0.4556609214,0.1564832151,2.9118836881,40.4295277694
266,3.5426082635,0.2716391928,0.883327789,0.4743857077,1.8620455354,39.3360047753
267,3.5855997801,0.7074208807,0.3703097213,0.1169555189,3.1662440973,40.0575812397
268,3.5903234481,0.6405363304,0.395650963,0.1261006195,3.137581437,41.615401349
269,3.5071670873,0.1971757011,0.8255404795,0.6208854919,1.3296179252,41.0112236083
270,3.5307784095,0.6221452076,0.3684924639,0.1183794895,3.1128066637,40.6631647474
271,3.4932148942,0.8759692436,0.8732632063,0.5034057095,1.7347105719,40.9035900414
272,3.5683436164,0.6885537469,0.4788606624,0.1597014591,2.9984739342,40.2047474451
273,3.5904371891,0.3738921621,0.3355387133,0.1043403507,3.2158097136,42.2267673706
274,3.5212834076,0.6690250718,0.5127361976,0.1769065185,2.8983454192,40.2015098912
275,3.4887423618,0.7301884737,0.8720419324,0.5064169778,1.7219839988,39.4267359739
276,3.474198626,0.8408285548,0.8333978773,0.6005880372,1.3876364925,41.0325054623
277,3.4145662749,0.5029358894,0.4483378671,0.1554735956,2.8836913789,39.5781742266
278,3.5456370799,0.5705050029,0.5158954928,0.1767377135,2.9189892895,41.0175570548
279,3.5074547039,0.1196201733,0.8767659598,0.4947217834,1.7722404576,40.6207036551
280,3.4708678361,0.876002318,0.8662411431,0.5206203987,1.6638632395,40.8977384203
281,3.4806616477,0.0448957577,0.394598189,0.1303633264,3.026911017,40.8093675411
282,3.5757241283,0.9607379264,0.3430604116,0.1074971605,3.1913439376,41.9577056188
283,3.4395457532,0.83929569,0.8478996031,0.5590339335,1.5167229614,40.5542232908
284,3.5976718613,0.5718111913,0.4144130854,0.1328341511,3.1197781735,42.4240551676
285,3.4354390889,0.867924911,0.8480887784,0.55599339,1.5253576635,40.3725500595
286,3.4929946594,0.1826183028,0.8284398873,0.6132615725,1.3508752618,40.9169254243
287,3.4509102233,0.6942241517,0.4347987161,0.147857091,2.9406686763,39.1645513742
288,3.4293038293,0.1455052595,0.8468973223,0.5551455856,1.5255409469,40.0613083666
289,3.5027961756,0.5319983123,0.5025680063,0.1736202131,2.8946399571,40.9064975432
290,3.5061806435,0.3894472288,0.3796084167,0.1235273672,3.0730713797,40.9490156824
291,3.4743198929,0.8536205472,0.8648378716,0.5328188146,1.6231368861,41.8438146604
292,3.4667379842,0.3106759214,0.4059077682,0.1354267845,2.9972488063,39.8504213681
293,3.4429907338,0.3108917081,0.4378473509,0.1495298081,2.9281609901,39.4085974402
294,3.5938274439,0.9425027948,0.4613212514,0.1512377405,3.0503051015,42.915630921
295,3.5535798093,0.1637556787,0.8109253626,0.6476497076,1.252104885,41.0797241031
296,3.5526832673,0.4550832657,0.5023443583,0.1704526998,2.9471188128,41.0770977672
297,3.4599029618,0.9728291789,0.8613050315,0.5325718941,1.6172558881,37.3005193725
298,3.4370291022,0.9981652689,0.8485093115,0.5559205582,1.526313965,39.6984448184
299,3.4803830293,0.8947518898,0.8315737433,0.605206112,1.3740339478,40.5826072839
300,3.536220415,0.8064780367,0.8208353765,0.6337077699,1.2952900618,40.8501212491
301,3.5231013036,0.9977517389,0.3717238697,0.1198821392,3.1007443828,39.4888260403
302,3.5400500874,0.8969897923,0.8199717428,0.635546455,1.2901838038,40.7892314138
303,3.5998499537,0.364947558,0.3244120232,0.100147786,3.2393329508,41.6447304722
304,3.5595567144,0.8024681098,0.8087756676,0.650955396,1.2424440638,41.1029509401
305,3.5340101023,0.946349621,0.3671874219,0.1177710992,3.1178058479,41.2126290802
306,3.4009891877,0.7136114565,0.8423178357,0.548285776,1.5362751919,36.3377951873
307,3.4102415164,0.5803199652,0.4494033607,0.1561693853,2.8776661952,39.2396607051
308,3.4153473513,0.9225927331,0.4481430198,0.1553472443,2.8847825521,39.4290385534
309,3.5996182602,0.5170906282,0.5962223496,0.2095432615,2.8453425098,42.9879414164
310,3.4171983276,0.8115476373,0.8449468253,0.5523160232,1.5298249369,39.5557641646
311,3.4913768064,0.5546558777,0.4953761359,0.1711924762,2.8936793657,41.0078260908
312,3.5101599907,0.8001826182,0.8249899727,0.6223553623,1.3255930978,40.9386726736
313,3.5035962775,0.3816515506,0.3809259039,0.1241333448,3.0686831527,40.9091930422
314,3.4000232279,0.4801135591,0.4519574192,0.1578417684,2.8633575489,39.0090211053
315,3.5683661733,0.6019284364,0.3794825417,0.1209832465,3.1366536489,41.1798111754
316,3.4369322986,0.429179173,0.4423785303,0.1517374453,2.915420972,40.4879537022
317,3.4019613811,0.4655677809,0.4514699475,0.1575218578,2.8660781043,39.0989036463
318,3.4832189467,0.2891342935,0.4896188618,0.1691904698,2.8938914968,37.5759185371
319,3.599177517,0.1638328777,0.8991098721,0.486209267,1.8492240547,42.4066227738
320,3.5907854899,0.6515655583,0.4030379202,0.1288427174,3.1281389297,41.5426359065
321,3.4235930416,0.6775475774,0.446092367,0.1540223597,2.8962831628,38.6912007908
322,3.4946301837,0.7110051055,0.3857937695,0.1263640338,3.0530346171,37.676632975
323,3.5135835315,0.9915114821,0.8781309868,0.491317144,1.7872997058,40.2714186477
324,3.5383787017,0.0519667277,0.36534811,0.1169242503,3.1246564246,40.5673096176
325,3.49715715,0.6356685824,0.3843709272,0.1257133961,3.057517648,40.5984246982
326,3.4765955927,0.6450175479,0.3975568034,0.1316962247,3.0187410783,40.9300190512
327,3.4056960918,0.3458538453,0.4505350345,0.156909164,2.8713111652,38.7519972811
328,3.5940481833,0.1035227273,0.8704975867,0.5882874906,1.4797145963,41.6696112034
329,3.5793837706,0.0448921593,0.3655745581,0.1154657085,3.1660876875,41.1077932429
330,3.5741849354,0.609987383,0.3577739332,0.1128300714,3.1709093941,41.1510232954
331,3.5182840125,0.9967656287,0.3738520632,0.1208691173,3.0930321296,40.8385557768
332,3.5239298965,0.0444482874,0.3713660066,0.1197159622,3.1020592381,40.6659142462
333,3.5724550853,0.4283635907,0.5653835469,0.1971170274,2.8682633586,41.4481392114
334,3.4487255489,0.2844910348,0.8468776834,0.5666145287,1.4946275475,38.3520673864
335,3.4543311491,0.0800192946,0.4212140106,0.142142397,2.9633242394,39.9541908398
336,3.4766897205,0.1492955068,0.832634203,0.6025157915,1.3819292618,41.1589364808
337,3.4527927687,0.9405257443,0.424219877,0.1434369985,2.9575345376,41.1596612445
338,3.4474554656,0.6396872439,0.4423353401,0.1511558729,2.9263523255,40.3572114906
339,3.4821254571,0.1395657091,0.8700943227,0.5112031245,1.7020520434,40.9332416155
340,3.5215527505,0.3388426956,0.5128739193,0.1769498081,2.8984146669,40.8046887593
341,3.5952097875,0.9159680491,0.3280711137,0.1015684332,3.2300499625,39.4838654619
342,3.4557708837,0.4009068952,0.4189874445,0.1411725077,2.9679110419,40.864716359
343,3.5819430647,0.8205994004,0.8171791977,0.6478562738,1.2613587778,41.7341106028
344,3.4917511112,0.9711082467,0.4956263157,0.1712783113,2.8936898773,40.1941820287
345,3.4667766924,0.5996256526,0.4058706756,0.135410318,2.9973393582,40.7355451272
346,3.4502452057,0.3342571263,0.4528240801,0.1553901169,2.9141111997,40.2522022748
347,3.5952011626,0.1980113773,0.8650912851,0.5968303213,1.4494760977,42.3642993954
348,3.4810076833,0.7659482229,0.8697458367,0.5120575439,1.6985314388,40.29286702
349,3.5251117141,0.4561594439,0.5146698428,0.1775112438,2.8993647492,40.9807713892
350,3.5776946709,0.4845354639,0.5073062782,0.1710577163,2.9657023909,41.3189254326
351,3.5411096616,0.8654068795,0.8833125001,0.4764439627,1.8539693421,41.193758349
352,3.5784486082,0.9117778063,0.8944488635,0.5067550798,1.7650515981,40.3119563988
353,3.5308319963,0.5919685085,0.3684699112,0.1183690457,3.1128907825,40.9570671826
354,3.4214315604,0.5855237985,0.4466371737,0.1543716191,2.8932596307,39.6665682146
355,3.5000980774,0.3895340403,0.382767049,0.1249786,3.0626607198,40.9436284383
356,3.509653282,0.5115415886,0.5065194045,0.1749181315,2.8957512877,40.8937852127
357,3.4279578744,0.7116820019,0.8466965174,0.5547964242,1.5261391034,36.5787415447
358,3.4108246754,0.0658082661,0.4492600928,0.1560755513,2.8784783338,39.0338914691
359,3.5837229325,0.8802778504,0.8748703446,0.4233405011,2.0665878706,41.5780737976
360,3.4386965324,0.8362000859,0.8478070028,0.5587456792,1.5173397029,40.4990525738
361,3.4411059496,0.6923093837,0.4412018231,0.1510230998,2.9214194622,38.846023945
362,3.5644352518,0.2918277173,0.3466912117,0.1091854593,3.1752507518,39.9052982772
363,3.4805532201,0.4250251926,0.3946742343,0.1303976595,3.0266972265,41.2392110721
364,3.4317881702,0.442807688,0.444135821,0.1527510867,2.907578798,40.3086177599
365,3.5046490867,0.2708011885,0.8761153346,0.4963403817,1.7651502211,39.6084265935
366,3.5460021721,0.9451492115,0.367403358,0.1173913025,3.1297323586,41.2142521433
367,3.5918102571,0.1495691891,0.807037058,0.6590971088,1.2244585011,41.928997625
368,3.4166020269,0.2627868604,0.8448514967,0.5521700389,1.530056753,38.7765296139
369,3.4912850799,0.1634985971,0.8288286314,0.612252843,1.3537358639,40.9375769075
370,3.4704635288,0.8164818989,0.8346310948,0.5974906806,1.3968939129,40.8587188683
371,3.4533169652,0.3477786546,0.4574281557,0.1571596851,2.9105947584,40.5350447572
372,3.5437144106,0.2827197105,0.3642914063,0.1163325826,3.1314649611,36.7024128549
373,3.5385751904,0.5966373624,0.3653290652,0.1169097425,3.1248812762,40.9056488036
374,3.5545508108,0.195459241,0.8306150047,0.62776344,1.3231337663,40.9970023012
375,3.4231494443,0.1676811575,0.845883137,0.5537894742,1.5274453135,39.8539504006
376,3.4664574324,0.4422371862,0.4749619973,0.1638698738,2.8984094906,41.23658621
377,3.451713961,0.056950682,0.4256019074,0.1440528346,2.9544847807,40.4846704635
378,3.4129161276,0.0122490182,0.8442612723,0.5512600673,1.5315117535,38.6470487633
379,3.5667230985,0.1084766772,0.8792881597,0.4410550261,1.9936019492,40.8266268963
380,3.4536049974,0.4331882108,0.4273762127,0.1446802224,2.9539366582,41.1101850016
381,3.4171628226,0.9477049027,0.4476924711,0.1550549573,2.8873147869,39.9996319917
382,3.4651000068,0.5225176044,0.4735807917,0.1633571752,2.8990510578,40.9130600932
383,3.4831374201,0.0082505616,0.8308309511,0.6071005222,1.3685228733,38.7784103761
384,3.5219933613,0.9638540337,0.5130986491,0.1770203742,2.8985287784,41.1315059627
385,3.541360266,0.9677525012,0.5203686031,0.1789709014,2.9075598271,41.0844785685
386,3.4358884044,0.457500182,0.4435624154,0.1522887163,2.9126413698,40.4603897893
387,3.4366636859,0.267301914,0.8479435408,0.5571444399,1.5219456214,39.3873185516
388,3.5472924272,0.5040713163,0.5361160573,0.185570162,2.8890207969,40.9170738255
389,3.4358276171,0.0103716822,0.8481313827,0.5561317694,1.5250547251,39.231945158
390,3.4412768405,0.5805472213,0.4397536083,0.1504115557,2.9236690373,40.4520194035
391,3.5239951452,0.6134917569,0.3713379286,0.119702921,3.1021626326,40.7204237354
392,3.5447529642,0.9712872554,0.3648148088,0.1164857889,3.1318396186,40.6138237678
393,3.5197470667,0.3894904785,0.3731968622,0.1205654928,3.0953870272,40.9612228631
394,3.4183955486,0.8109029224,0.8451370128,0.552611106,1.5293522037,39.5991636665
395,3.5218027461,0.7996462842,0.8230101171,0.6277105733,1.3111299253,40.9383958926
396,3.5544048045,0.0863962987,0.351848076,0.1113990596,3.1584474518,37.0746953394
397,3.5725688969,0.5700555644,0.5425001823,0.1867134956,2.9055220697,41.273368989
398,3.5166887954,0.5267884316,0.510345493,0.1761497691,2.8972248761,40.8844165804
399,3.5332325983,0.3233037996,0.5186043276,0.1787197397,2.901774188,40.4044136071
400,3.463290127,0.9802716842,0.8374085054,0.5905778384,1.41794773,41.0447184689
401,3.5422972477,0.5294080184,0.5207295424,0.1790690798,2.9079813393,40.8547955343
402,3.5914548957,0.1907472664,0.8296744659,0.6377916099,1.300855096,42.3688810838
403,3.4493199008,0.8647895212,0.8542198032,0.5484895658,1.5574039263,40.808669216
404,3.5487530093,0.4966945471,0.5386274185,0.186598258,2.8865618795,40.9449744651
405,3.5005609895,0.7424253131,0.826826579,0.6174806072,1.3390324642,39.8688304168
406,3.4379731028,0.7903180686,0.8484651486,0.5566369221,1.5242703364,40.2060139992
407,3.4321515129,0.1424581605,0.8474032908,0.5556643442,1.5250272931,40.1455310903
408,3.4822527981,0.42933856,0.393498377,0.1298663679,3.0300252753,41.4019419989
409,3.4331936076,0.1513037715,0.8474799541,0.5561349487,1.5238746567,40.2487482685
410,3.4349096255,0.8362067962,0.847532583,0.5570888068,1.5213599209,40.3641704202
411,3.5612239747,0.3352184042,0.3740821042,0.1192679782,3.1364839915,41.5038048684
412,3.5863379894,0.1456028726,0.845351241,0.6195226935,1.3645202184,41.9053163449
413,3.5544373915,0.9343775932,0.5457650465,0.1894274749,2.8811292918,41.204384759
414,3.5081098594,0.1562720186,0.8253650386,0.6213530809,1.3283349902,40.9684590199
415,3.4653313928,0.4194012947,0.4072947674,0.1360414123,2.9939028161,41.0699010074
416,3.4189276733,0.4552351215,0.4472677001,0.1547769528,2.8897564663,39.7957518228
417,3.5508538925,0.5113361743,0.5416245168,0.1878039031,2.8839896723,40.9571458367
418,3.5590891175,0.4994544168,0.550118393,0.1910779822,2.8790255503,41.105748027
419,3.4671977754,0.7200271019,0.8358178993,0.5945283821,1.4058502916,38.680337344
420,3.4459798654,0.1099900541,0.8465880818,0.5657713984,1.4963430181,40.019144396
421,3.5687220097,0.8587610314,0.8099449864,0.6518005522,1.242627033,41.533639381
422,3.4518080401,0.2480561549,0.8453828353,0.5713431636,1.4796411144,40.4277224699
423,3.569107896,0.7888285803,0.890397402,0.5229482538,1.7026491542,41.0829501658
424,3.5747871096,0.5285146383,0.5366975288,0.1839843727,2.9170821456,41.1608358963
425,3.5790712093,0.8730636471,0.8822743645,0.4409179154,2.0009945926,41.4666725628
426,3.411390568,0.9301064593,0.4491207701,0.1559844243,2.8792667743,39.5322605026
427,3.5503425344,0.816199451,0.8280427638,0.6295029774,1.3153913381,40.8782554257
428,3.4809293747,0.0431990417,0.4878820362,0.16857664,2.8941259967,40.886291966
429,3.5170188378,0.4200154735,0.3744251441,0.1211345141,3.0909864698,41.3384616587
430,3.4943933763,0.2692997182,0.873574026,0.5026380262,1.737978387,39.8811784942
431,3.476026359,0.3662625368,0.3979879221,0.1318900731,3.0175729884,40.8788569267
432,3.5012370196,0.1421176567,0.8752998987,0.4983652986,1.7563419869,41.3462443824
433,3.5873521932,0.2199268251,0.8882863635,0.5488246158,1.6185250042,41.4664818806
434,3.5632529544,0.180862831,0.807934959,0.652509549,1.2381963763,41.1912506527
435,3.4586258483,0.527058448,0.4656393076,0.1603403231,2.9040686623,40.8975765916
436,3.4899832368,0.6333400855,0.3885307117,0.1276122803,3.0446185177,40.6045516513
437,3.4546188176,0.0946904112,0.8572178832,0.5431653887,1.5781894448,38.4993346115
438,3.4777372369,0.6364780438,0.3967020724,0.1313118096,3.021069267,40.6212961257
439,3.5564311361,0.4218420966,0.4980344246,0.1683943557,2.9575482064,41.4366804163
440,3.5176253616,0.9448332193,0.3741496461,0.1210069497,3.0919682463,41.2255942262
441,3.4144325152,0.7818249462,0.8445068957,0.5516286599,1.5309336825,39.2039943556
442,3.5285361347,0.3397557304,0.5163566202,0.1780331507,2.9003397291,40.9644828632
443,3.5112669314,0.0788177295,0.3771114671,0.1223763756,3.0815708105,40.0405662619
444,3.4219611662,0.5172310954,0.4465421898,0.1543022444,2.8939448781,39.856745688
445,3.4671034114,0.1209138345,0.864728045,0.5243030736,1.6492904363,40.6548050762
446,3.5899873941,0.9467112821,0.4040561402,0.1292586509,3.1259504668,42.6009866014
447,3.5829346754,0.4191882108,0.5046355673,0.1696126513,2.9752236258,41.9753640909
448,3.4551817052,0.9762743239,0.8584373413,0.5393794235,1.5915277889,40.4183120053
449,3.5522342923,0.4052589444,0.3532128971,0.1119716623,3.1544847137,41.2988606364
450,3.5764517523,0.0817813792,0.569923159,0.1989258465,2.8650030599,39.6922990083
451,3.4287377956,0.1618050202,0.8467360557,0.5552023564,1.5250944921,40.0776496896
452,3.4989977416,0.0395502621,0.5002694084,0.172853334,2.8941843161,40.5260866125
453,3.4557078702,0.679531491,0.4225174517,0.1426018216,2.9629176329,39.9309525875
454,3.5200046811,0.8430925926,0.8233005838,0.6269176888,1.3132514818,41.0205030138
455,3.4062193148,0.8890249445,0.843176372,0.5495958926,1.53417517,38.7847087708
456,3.4118803856,0.9420661559,0.4489971592,0.1559043064,2.8799535405,39.753262411
457,3.5540776329,0.9110686478,0.8107182663,0.6479549606,1.2511954001,39.4916935837
458,3.4616999484,0.1988133611,0.8381932469,0.5886937438,1.4238188459,41.004795619
459,3.5284829215,0.3446143875,0.3694392774,0.1188202741,3.1092276135,41.0185467077
460,3.5060008616,0.7037812386,0.5044444866,0.1742398256,2.8951158829,39.1602843084
461,3.4260992027,0.8521756992,0.8463698108,0.5544427156,1.5265234569,40.0872515946
462,3.4453523082,0.8435187166,0.8477143205,0.5628827634,1.50602288,40.7937310455
463,3.4174870622,0.5151852547,0.4476229624,0.1550074614,2.8877510682,39.6825063376
