k,xzero,xt,ComponentA,ComponentB,Fatigue
1.1853888295,0.8347428191,0.1563949523,0.8436050477,0.1853888295,0.6783478668
3.9658680467,0.4492282723,0.1649051368,0.9565291938,0.1723994813,49.8458631566
1.9973221965,0.7772537569,0.4993296516,0.5006703484,0.9973221965,0.5849892094
0.3830020171,0.3864009691,0.0,1.0,0.0,0.3864009691
3.5230627152,0.6206945269,0.3717405922,0.119889903,3.100683068,40.6684121313
0.3882131405,0.685783781,0.0,1.0,0.0,0.685783781
2.3380763284,0.388768804,0.5722979666,0.4277020334,1.3380763284,0.1987798888
2.6189134192,0.972852493,0.6181622528,0.3818377472,1.6189134192,1.4831306062
3.4096163059,0.8520289065,0.8437292153,0.5504403988,1.5328257466,39.4246707327
2.9416176808,0.8993198409,0.659907363,0.3397965375,1.9420661782,2.8681868746
2.2260779127,0.9593599484,0.550779425,0.449220575,1.2260779127,1.3505965589
2.7186314286,0.5427641483,0.632167866,0.367832134,1.7186314286,0.4075276575
1.7705443789,0.669359043,0.4352019571,0.5647980429,0.7705443789,0.3208560375
1.869200193,0.0431730074,0.465011825,0.534988175,0.869200193,0.4218388176
0.937586174,0.1603926143,6.87503e-05,0.9999266677,6.87553e-05,0.160323864
3.450876397,0.8825811045,0.8467815554,0.5679588459,1.4909206213,40.8467434235
3.8164060545,0.3787075886,0.388759431,0.115117319,3.3770716213,39.9628110525
3.2816370727,0.9119700547,0.4850501308,0.1803241731,2.6898785812,33.0778489116
3.1513214854,0.4026565555,0.5329098953,0.2155827027,2.4719510825,24.9726425489
0.3791929084,0.9407573208,0.0,1.0,0.0,0.9407573208
1.89801253,0.7150661929,0.4731330883,0.5268669117,0.89801253,0.4147723373
0.368873365,0.5508082229,0.0,1.0,0.0,0.5508082229
1.5837353992,0.9633688063,0.3685813928,0.6314186072,0.5837353992,1.2201722154
1.2353441252,0.9282323827,0.1905089605,0.8094910395,0.2353441252,0.9541514389
3.6621252885,0.837834822,0.7434364874,0.7167790549,1.0371905851,29.2472003017
1.5814099319,0.6263598542,0.3676528901,0.6323471099,0.5814099319,0.2587069641
1.0834489822,0.45305339,0.077030338,0.922968867,0.0834593026,0.376023052
3.1498716933,0.542009678,0.5335510512,0.2160778023,2.4692543403,25.0102304514
1.5037743914,0.6163545536,0.3350066302,0.6649933698,0.5037743914,0.2813479234
2.1601745486,0.0899828243,0.5370744458,0.4629255542,1.1601745486,0.4481204848
0.0085369905,0.9444252699,0.0,1.0,0.0,0.9444252699
1.9713996739,0.3756237881,0.4927461878,0.5072538122,0.9713996739,0.1171223997
1.2068320507,0.970191686,0.171384287,0.828615713,0.2068320505,1.071773342
2.6354755506,0.6037908155,0.6205618376,0.3794381624,1.6354755506,0.0721435708
2.5489380435,0.2445923922,0.6076797541,0.3923202459,1.5489380435,0.490458896
3.1347462386,0.2415479749,0.7785582927,0.4595532046,1.6941635591,23.7361019814
2.5425341782,0.9743779707,0.6066916195,0.3933083805,1.5425341782,1.5454008929
0.6215011138,0.3552538735,0.0,1.0,0.0,0.3552538735
1.5029007199,0.9326112507,0.3346200539,0.6653799461,0.5029007199,1.0783241812
0.1939262735,0.759468287,0.0,1.0,0.0,0.759468287
0.8168638896,0.8798928977,1e-10,0.9999999999,1e-10,0.8798928976
3.9361080757,0.275295591,0.7172152119,0.7603568538,0.9432613231,43.0950923135
1.7870014794,0.0649165146,0.4404033732,0.5595966268,0.7870014794,0.3754868586
0.2506720904,0.0741047579,0.0,1.0,0.0,0.0741047579
0.673842949,0.581667905,0.0,1.0,0.0,0.581667905
1.3810112698,0.7466830839,0.2758929475,0.7241070525,0.3810112698,0.5001464944
2.1120361975,0.9639388983,0.5265232664,0.4734767336,1.1120361975,1.3465621609
3.890047677,0.7184002568,0.8866459441,0.6485706731,1.3670768366,47.8181012524
0.355773956,0.1289825552,0.0,1.0,0.0,0.1289825552
2.8985351878,0.6582131096,0.6549982236,0.3450019304,1.8985349526,0.0604611145
3.1680850383,0.7301315748,0.7899250107,0.474276918,1.6655354304,25.5419445217
1.4652747125,0.7525335402,0.3175341174,0.6824658826,0.4652747125,0.5243207835
2.1264542307,0.6447392081,0.5297335886,0.4702664114,1.1264542307,0.2038425625
2.9779749492,0.8381754881,0.6683356169,0.3400819121,1.9652195342,4.1438262544
0.7264080953,0.3737864281,0.0,1.0,0.0,0.3737864281
1.8056125012,0.1061516248,0.4461713134,0.5538286866,0.8056125012,0.3400196886
0.1092639288,0.7152885171,0.0,1.0,0.0,0.7152885171
2.5049682837,0.0559531253,0.6007933488,0.3992066512,1.5049682837,0.6505274184
3.217008515,0.8020245057,0.8041059059,0.4932581119,1.6301929688,29.7247194194
2.5537400089,0.4446320239,0.6084174597,0.3915825403,1.5537400089,0.2671864247
2.2958293887,0.0985523953,0.5644275638,0.4355724362,1.2958293887,0.4843642205
2.5128554756,0.4382903062,0.6020463534,0.3979536466,1.5128554756,0.2340333988
1.3436777744,0.9687453186,0.2557739519,0.7442260481,0.3436777744,1.1431519862
1.5082573936,0.3207595411,0.3369831938,0.6630168062,0.5082573936,0.0162236527
2.8321096618,0.649791676,0.646906328,0.353093672,1.8321096617,0.0316470373
2.1779062072,0.6759320341,0.5408434042,0.4591565958,1.1779062072,0.2687274247
0.1490460775,0.7601183614,0.0,1.0,0.0,0.7601183614
0.9237818679,0.3540212344,2.0742e-05,0.9999775462,2.07424e-05,0.3540004925
1.1647922888,0.207849613,0.1414778335,0.8585221663,0.1647922897,0.0663717795
3.7527203646,0.4303399065,0.7587682702,0.2813485181,2.6968980511,36.4666197407
0.0910954586,0.1784805354,0.0,1.0,0.0,0.1784805354
3.2015831355,0.1955203294,0.7998998819,0.4875544085,1.6406371636,28.778020626
1.8262811113,0.6111268833,0.4524391706,0.5475608294,0.8262811113,0.1955316619
1.4771807429,0.4446134771,0.3230347709,0.6769652291,0.4771807429,0.1215787062
2.9278014385,0.3732774734,0.6584310168,0.3415362248,1.9278511882,1.0256381048
1.9554058168,0.4513275067,0.488597205,0.511402795,0.9554058168,0.0372696983
2.7113289817,0.1009058268,0.6311771804,0.3688228196,1.7113289817,0.8714194371
0.7334316927,0.0401718247,0.0,1.0,0.0,0.0401718247
0.0166196896,0.839508866,0.0,1.0,0.0,0.839508866
3.0148197528,0.1574775327,0.706784903,0.3752477208,1.8835155118,9.409007398
0.0238609707,0.0182536509,0.0,1.0,0.0,0.0182536509
1.6166366073,0.1109463095,0.3814317977,0.6185682023,0.6166366073,0.2704854882
2.0662344525,0.49350248,0.5160278163,0.4839721837,1.0662344525,0.0234762596
1.1373382037,0.9542547356,0.12075397,0.8792460441,0.1373380873,0.9757130863
0.364832683,0.0667911717,0.0,1.0,0.0,0.0667911717
1.1057982484,0.5487909906,0.0956767543,0.9043231452,0.1057992984,0.4531142363
0.4948641646,0.5548253767,0.0,1.0,0.0,0.5548253767
1.7870297304,0.4070127094,0.4404122198,0.5595877802,0.7870297304,0.0333995104
1.3007465886,0.7639318611,0.2312107456,0.7687892544,0.3007465886,0.5327211155
2.525279563,0.576829266,0.6040042399,0.3959957601,1.525279563,0.0806889053
1.75244465,0.7776614333,0.4293685681,0.5706314319,0.75244465,0.6010201716
1.334318945,0.270942807,0.250553997,0.749446003,0.334318945,0.02038881
0.9140713645,0.4559247581,8.0632e-06,0.9999911788,8.0632e-06,0.4559166949
1.2480309886,0.289401468,0.1987378446,0.8012621554,0.2480309886,0.0906636235
1.2162524619,0.0429962304,0.1778022809,0.8221977191,0.2162524618,0.1348060505
0.0056128489,0.8945565584,0.0,1.0,0.0,0.8945565584
2.3206870137,0.7630980948,0.5690931202,0.4309068798,1.3206870137,0.4967567144
3.6704834906,0.0736563801,0.2809801022,0.0835282132,3.363894563,34.4395921518
1.8682848442,0.4174440094,0.4647497125,0.5352502875,0.8682848442,0.0473057031
1.0662369075,0.7842337139,0.0621647653,0.937832208,0.0662855943,0.7220689487
3.4017889193,0.649986379,0.4515133186,0.157550295,2.8658360715,38.3404642479
1.9655483962,0.9045353439,0.4912361344,0.5087638656,0.9655483962,1.0563167277
0.115113023,0.4853869756,0.0,1.0,0.0,0.4853869756
3.3538297159,0.189357883,0.8341217007,0.5359551017,1.5563275693,36.9261162747
2.4089002428,0.3405036837,0.5848728053,0.4151271947,1.4089002428,0.290617728
1.5502870037,0.8688145579,0.354958148,0.645041852,0.5502870037,0.8703822352
2.7429936542,0.7815043101,0.635434811,0.364565189,1.7429936542,0.8693362295
1.8244125323,0.4941771927,0.4518783541,0.5481216459,0.8244125323,0.0422988386
0.1673694941,0.6913091137,0.0,1.0,0.0,0.6913091137
0.3101041293,0.0857434842,0.0,1.0,0.0,0.0857434842
1.3378399773,0.8674196221,0.2525264479,0.7474735521,0.3378399773,0.8122353264
2.758553451,0.209701384,0.6374911642,0.3625088358,1.758553451,0.8366619891
3.9665337153,0.6792915435,0.541347036,0.8369293441,0.6468252546,43.0121286176
3.0786759783,0.2922901827,0.7544072373,0.4295922802,1.7561005446,17.3058267412
1.0031247935,0.9290024016,0.010209526,0.9897165274,0.0103156063,0.9187928755
1.0539525278,0.436802142,0.0513448417,0.9486463359,0.0541243241,0.3854573003
0.2468238785,0.1698723076,0.0,1.0,0.0,0.1698723076
0.7002899867,0.2622438539,0.0,1.0,0.0,0.2622438539
2.2151730786,0.1926268314,0.548568006,0.451431994,1.2151730786,0.3694031107
2.3038232493,0.9096782437,0.5659389234,0.4340610766,1.3038232493,1.1215721425
1.2438129162,0.2008314918,0.1960205695,0.8039794305,0.2438129162,0.0048109223
3.8124296228,0.8400126453,0.4023397973,0.1199127708,3.3552706232,43.6675961626
2.9676425676,0.5261097006,0.6611973224,0.335082475,1.9732375511,3.5305774515
0.2339124084,0.6628158069,0.0,1.0,0.0,0.6628158069
1.8075194297,0.0040423867,0.4467556013,0.5532443987,0.8075194297,0.4427132146
3.5944404611,0.7888249941,0.8915130831,0.4555652503,1.9569382929,42.0325650792
0.2227591208,0.6946917286,0.0,1.0,0.0,0.6946917286
3.802897807,0.7113352291,0.1782044628,0.0492896458,3.6154543212,41.4070634167
3.9184970579,0.5753875238,0.6967928908,0.2313393699,3.0119944174,48.3327015758
3.1393278572,0.1909212964,0.7802229228,0.4616833992,1.689952301,24.3319606657
2.2225771291,0.4596036556,0.5500718572,0.4499281428,1.2225771291,0.0954937277
3.8892855327,0.4228266245,0.7738617298,0.7258921818,1.0660835717,48.4096316303
0.2313886302,0.9422019281,0.0,1.0,0.0,0.9422019281
1.6918190906,0.6268564679,0.408920253,0.591079747,0.6918190906,0.2443185878
1.4031247495,0.815965161,0.2873049953,0.7126950047,0.4031247495,0.6818668461
2.6435959095,0.5599634469,0.6217273614,0.3782726386,1.6435959095,0.2360454626
0.9047071987,0.9803712771,7.272e-07,0.9999991963,7.272e-07,0.9803705499
1.9169221815,0.9494315735,0.4783304144,0.5216695856,0.9169221815,1.2436942865
0.7674571881,0.7309168211,0.0,1.0,0.0,0.7309168211
1.7130785254,0.9605402317,0.4162555976,0.5837444024,0.7130785254,1.2469352437
2.7862858538,0.7103418424,0.6410992797,0.3589007203,1.7862858538,0.5997578706
2.1944175343,0.4623314762,0.5442982093,0.4557017907,1.1944175343,0.0849347226
0.4290020111,0.9658605279,0.0,1.0,0.0,0.9658605279
1.2249281252,0.7840006667,0.18362557,0.81637443,0.2249281252,0.6003750967
1.3396462747,0.6098947636,0.2535342956,0.7464657044,0.3396462747,0.356360468
3.5567811854,0.4712317104,0.5480677742,0.190308129,2.8798968126,40.9655012596
3.7094839244,0.8718410265,0.695258375,0.7501454555,0.9268314164,30.7499145749
0.9654810822,0.9295884119,0.0006931512,0.9992815503,0.0006936496,0.9288952607
1.3426716303,0.8371229511,0.2552162588,0.7447837412,0.3426716303,0.726197716
1.8983223536,0.7287939849,0.4732190778,0.5267809222,0.8983223536,0.4515936602
1.7810177076,0.2650849537,0.4385232692,0.5614767308,0.7810177076,0.1734383155
0.516124567,0.8861880855,0.0,1.0,0.0,0.8861880855
1.0206720508,0.1528837984,0.022580374,0.9773645931,0.0231033272,0.1303034245
2.6927427273,0.5816803731,0.6286314359,0.3713685641,1.6927427273,0.2270164657
3.8361803597,0.4882850695,0.9588462717,0.507199107,1.8904731071,53.7613770894
3.8902874068,0.8877657063,0.1982284997,0.0538550891,3.6807756317,45.1679813994
2.1952474596,0.2796990441,0.5444704898,0.4555295102,1.1952474596,0.2661682063
1.2400672813,0.9238877178,0.1935921421,0.8064078579,0.2400672813,0.943078775
0.521956963,0.0671073397,0.0,1.0,0.0,0.0671073397
2.6410101304,0.1105958288,0.6213569995,0.3786430005,1.6410101304,0.7389650594
1.6281147078,0.0777482736,0.3857926624,0.6142073376,0.6281147078,0.3080443888
2.7094409361,0.7862018558,0.63092017,0.36907983,1.7094409361,0.8037925925
0.2974066912,0.6465671529,0.0,1.0,0.0,0.6465671529
2.5454670959,0.3122290511,0.6071447941,0.3928552059,1.5454670959,0.4035821765
3.2915530226,0.843006465,0.8218203263,0.518012369,1.5864878436,34.0239961555
2.2184217331,0.9051098836,0.5492290825,0.4507709175,1.2184217331,1.0871871192
2.5463184987,0.8549724993,0.6072761516,0.3927238484,1.5463184987,0.935934689
3.2464904479,0.5408786869,0.4964433867,0.1884184545,2.6347917351,31.4362685089
2.6425444189,0.3467331425,0.6215768436,0.3784231564,1.6425444189,0.3515098158
3.7962484596,0.7021134015,0.569592714,0.8161630165,0.6978908656,37.6617743597
2.8035715677,0.738717627,0.6433121196,0.3566878804,1.8035715676,0.8577349723
2.6278507223,0.2311180017,0.6194608805,0.3805391195,1.6278507223,0.5845266123
0.4504831891,0.1273439534,0.0,1.0,0.0,0.1273439534
1.8544876187,0.4147693743,0.4607674972,0.5392325028,0.8544876187,0.0459981229
0.2150873403,0.9045720516,0.0,1.0,0.0,0.9045720516
1.2541633751,0.7423888724,0.2026557147,0.7973442853,0.2541633751,0.5397331577
3.1046703168,0.5517547308,0.5554862267,0.2333908356,2.3800687173,21.131188455
2.9291756404,0.2291800219,0.6586501536,0.3414394076,1.9290396451,2.2618402883
1.0078067873,0.7308723545,0.0136559578,0.9862610673,0.0138461896,0.7172163968
1.0415052172,0.1788583271,0.040273403,0.9597081029,0.0419642211,0.1385849241
0.74272611,0.3400783071,0.0,1.0,0.0,0.3400783071
1.6662540556,0.8599854948,0.3998514232,0.6001485768,0.6662540556,0.8585681381
0.067514419,0.6194686993,0.0,1.0,0.0,0.6194686993
2.5088829511,0.9550380032,0.60141624,0.39858376,1.5088829511,1.432548973
2.6462370538,0.7704560537,0.6221049061,0.3778950939,1.6462370538,0.6757258657
3.1344871956,0.4047253743,0.5405683682,0.2215369166,2.4400825671,23.6325770877
0.4731427686,0.0875422967,0.0,1.0,0.0,0.0875422967
1.5232612699,0.8928596679,0.3435138018,0.6564861982,0.5232612699,0.9449392198
0.1199837258,0.9850055916,0.0,1.0,0.0,0.9850055916
3.8153611504,0.7335311834,0.7496885391,0.7313176254,1.0251202939,42.3975279487
1.1057506097,0.9036885195,0.0956369539,0.904363045,0.1057506213,0.8080515656
2.1619463969,0.5041994894,0.5374538419,0.4625461581,1.1619463969,0.040445973
3.0029648696,0.7002471937,0.6896053174,0.3573167382,1.9299552576,5.509937499
3.8546265195,0.1037003968,0.4732313687,0.856693556,0.5523928193,52.2922739245
0.6585468443,0.8632774101,0.0,1.0,0.0,0.8632774101
2.1917028425,0.3537326626,0.5437337669,0.4562662331,1.1917028425,0.2004590467
2.0743004316,0.0138177462,0.5179097566,0.4820902434,1.0743004316,0.5043875332
1.6990450817,0.7171992051,0.4114340986,0.5885659014,0.6990450817,0.4394173473
3.5204453651,0.6402922605,0.3728869146,0.1204217881,3.0965070393,40.5729620809
1.446659556,0.2244041335,0.3087523627,0.6912476373,0.446659556,0.0843482293
3.6265309443,0.4786360418,0.6381569344,0.2279135714,2.799995325,38.5551930973
2.9094607354,0.2788152783,0.6562979753,0.3437110123,1.9094470409,1.4682772392
1.5745378736,0.3248854924,0.3648930161,0.6351069839,0.5745378736,0.0400075237
2.0989442891,0.8010877756,0.5235700132,0.4764299868,1.0989442891,0.6559742501
1.2454080374,0.8635745513,0.197050308,0.802949692,0.2454080374,0.7671729861
1.628988305,0.0397377199,0.3861220508,0.6138779492,0.628988305,0.3463843309
3.5746063313,0.7540269898,0.8893403089,0.4652712862,1.911444646,40.4017183244
3.6048030055,0.991076236,0.8698560192,0.5932484267,1.4662592939,42.4358134464
3.9793135378,0.0884488424,0.9352228236,0.622388133,1.5026360144,46.0137093012
1.6216544688,0.4948648049,0.3833458241,0.6166541759,0.6216544688,0.1115189808
3.6401154454,0.508859522,0.6609739417,0.2384287645,2.7722072172,38.7218927498
0.5503022645,0.1957396889,0.0,1.0,0.0,0.1957396889
1.0583206491,0.0439544494,0.0550719805,0.9449301735,0.0582815345,0.0111175311
1.7287876441,0.5097737272,0.4215599565,0.5784400435,0.7287876441,0.0882137707
1.8387571026,0.825698852,0.4561543781,0.5438456219,0.8387571026,0.7525844377
3.9207952814,0.6903190151,0.8795880116,0.3398100608,2.5884695986,47.3538224303
0.1205478814,0.8039265916,0.0,1.0,0.0,0.8039265916
2.7317353665,0.5741894434,0.6339323302,0.3660676698,1.7317353665,0.3243776833
1.9242187798,0.4430617023,0.4803085748,0.5196914252,0.9242187798,0.0372468725
2.2586471159,0.7042056507,0.5572570886,0.4427429114,1.2586471159,0.3353426925
0.8833750463,0.6630857469,3.246e-07,0.9999996326,3.246e-07,0.6630854223
1.4404376536,0.3971592353,0.3057665512,0.6942334488,0.4404376536,0.0913926841
2.6634168445,0.2464382003,0.6245424361,0.3754575639,1.6634168445,0.6373107542
0.7165827907,0.9319758414,0.0,1.0,0.0,0.9319758414
1.4945369048,0.805258096,0.3308964156,0.6691035844,0.4945369048,0.667415445
3.5987874192,0.2797794189,0.422516246,0.1358642688,3.109840798,39.3436138087
2.683239412,0.3418160862,0.627316148,0.372683852,1.683239412,0.3803099346
1.2975639606,0.7170120568,0.2293250812,0.7706749188,0.2975639606,0.4876869756
2.9578457455,0.9525359652,0.6618496629,0.3380145364,1.958050887,1.5495986408
2.7909965509,0.6279836372,0.6417050391,0.3582949609,1.7909965509,0.1141404653
0.8488828501,0.9509722869,2.8e-09,0.9999999967,2.8e-09,0.950972284
0.1143388477,0.5119823944,0.0,1.0,0.0,0.5119823944
1.3147287687,0.7042707791,0.2393868425,0.7606131575,0.3147287687,0.4648839366
3.2063603502,0.1655716869,0.8012261436,0.4893460394,1.6373406118,29.0362141897
2.9991269765,0.2572610825,0.6872041343,0.3555518252,1.9327819061,7.0572653426
2.399302916,0.4155511589,0.5832122766,0.4167877234,1.399302916,0.1683207304
1.9783376595,0.9285617431,0.4945251155,0.5054748845,0.9783376595,1.1606214647
0.6441758708,0.550233106,0.0,1.0,0.0,0.550233106
0.6621531249,0.1971094201,0.0,1.0,0.0,0.1971094201
1.1278280512,0.0090497081,0.1133378793,0.8866624341,0.1278252861,0.1042881712
3.0548473592,0.2261250823,0.7408616079,0.4135130567,1.79162809,15.9879883739
3.6603262768,0.8134742622,0.8554404911,0.6276476556,1.3629310705,38.129846048
3.4944979705,0.7683789195,0.873601405,0.5025703776,1.7382668059,40.3045458926
2.7730447135,0.4111564744,0.6393855479,0.3606144521,1.7730447135,0.5212557903
3.8263272841,0.519694452,0.6270673397,0.7934581636,0.790296664,40.6477420022
1.6573737943,0.9813238251,0.3966358081,0.6033641919,0.6573737943,1.3172090099
3.0507381484,0.7529431816,0.7381966842,0.4104072458,1.7986931071,15.1426059602
1.0351269395,0.2828954854,0.0347237691,0.9652467935,0.0359739803,0.2481717163
0.7658083516,0.7730008059,0.0,1.0,0.0,0.7730008059
1.8004023407,0.8606058301,0.4445685959,0.5554314041,0.8004023407,0.8732095267
3.2704069381,0.2653329529,0.8171764094,0.5114040639,1.5979075393,32.133630488
2.9787607395,0.8816950731,0.6615511272,0.3329352834,1.9870261886,2.8103319572
1.5511733247,0.402841199,0.3553267168,0.6446732832,0.5511733247,0.0475144822
1.1024566099,0.1079039676,0.0929350791,0.9070648917,0.1024569245,0.0149688885
0.0958854717,0.3135224888,0.0,1.0,0.0,0.3135224888
3.3780100692,0.9772287586,0.8384302465,0.5423979732,1.5457842541,38.0295650137
0.8380573093,0.8810504628,1.4e-09,0.9999999983,1.4e-09,0.8810504613
3.8217961665,0.0512209837,0.5489678541,0.173873218,3.1572881684,41.6488205858
3.0566099107,0.8208061686,0.7419694375,0.4148096261,1.7886986966,16.2926742524
1.7110957963,0.171445806,0.4155791849,0.5844208151,0.7110957963,0.2441333789
3.3111308417,0.6717264551,0.4761174957,0.1741058725,2.7346435174,33.4559142743
0.4162704679,0.9317694339,0.0,1.0,0.0,0.9317694339
1.8009086328,0.9395887984,0.4447247452,0.5552752548,0.8009086328,1.1798683147
0.9658601845,0.2212798962,0.0009012606,0.9990660106,0.0009021032,0.2203786356
0.8384654379,0.2693068751,2.1e-09,0.9999999975,2.1e-09,0.269306873
1.0341184535,0.8117771045,0.0338063705,0.9661641299,0.0349902977,0.777970734
0.2754515307,0.9816908785,0.0,1.0,0.0,0.9816908785
1.196137071,0.9425840742,0.1639754135,0.8360245865,0.1961370708,0.9770911967
2.7095317457,0.1147758655,0.6309325397,0.3690674603,1.7095317457,0.820719948
3.281512533,0.6172576358,0.4850889947,0.180351472,2.6896869174,32.9614685892
2.2236069072,0.5104619761,0.5502802241,0.4497197759,1.2236069072,0.0538292822
3.0237544592,0.3875674734,0.6142236022,0.2835115809,2.1664850522,10.5092811327
0.4284942134,0.3670392447,0.0,1.0,0.0,0.3670392447
3.3739050897,0.1366718529,0.8377151177,0.5413226664,1.5475337903,37.6748046069
3.9575875313,0.3863322846,0.8945315597,0.6548240702,1.3660639557,46.5776868709
1.2025646673,0.8624237211,0.1684438873,0.8315561127,0.2025646673,0.7455013063
3.483664945,0.1939714126,0.8306928932,0.6074535807,1.3675002002,40.9711476419
0.0631236664,0.3531631438,0.0,1.0,0.0,0.3531631438
2.8642904032,0.5155885381,0.6508733573,0.3491265733,1.8642905099,1.0820655017
1.9784376097,0.421734071,0.4945506519,0.5054493481,0.9784376097,0.072816581
2.9157982169,0.6563372519,0.6570406332,0.3429591443,1.9157985555,0.015984717
0.5344580177,0.8170240698,0.0,1.0,0.0,0.8170240698
1.6746094083,0.3031192642,0.4028458248,0.5971541752,0.6746094083,0.0997265605
3.895847114,0.1765659885,0.8826779185,0.6530721018,1.351578051,45.4723791179
1.753971648,0.4851701718,0.4298653566,0.5701346434,0.753971648,0.0553048151
3.3322256817,0.7011900248,0.8300644627,0.5299647409,1.5662635618,30.9225995895
1.9481149553,0.7302536895,0.4866832692,0.5133167308,0.9481149553,0.4494449732
0.1824035116,0.2312257054,0.0,1.0,0.0,0.2312257054
0.9512773493,0.1012252213,0.0002184921,0.9997702644,0.0002185423,0.1010067292
3.80800046,0.2143147599,0.1898985636,0.0526391996,3.6075503638,39.5663020091
2.3689290773,0.921637045,0.5778683247,0.4221316753,1.3689290773,1.1977566284
0.6237586596,0.0884497337,0.0,1.0,0.0,0.0884497337
3.5153009755,0.1551046617,0.8240859055,0.6247867617,1.3189874626,40.9693288321
1.8186457288,0.6537250775,0.4501402972,0.5498597028,0.8186457288,0.2804967976
2.382126414,0.9055755768,0.5802069974,0.4197930026,1.382126414,1.0958323411
0.7725201033,0.6718001933,0.0,1.0,0.0,0.6718001933
0.3319311931,0.2752510992,0.0,1.0,0.0,0.2752510992
3.1787397614,0.0499816099,0.5213547232,0.2067646419,2.5214887729,26.8583872816
2.1322093552,0.6776321973,0.531002902,0.468997098,1.1322093552,0.2772220735
2.0721729448,0.4562921648,0.5174147976,0.4825852024,1.0721729448,0.0615913972
0.1984031512,0.3340028297,0.0,1.0,0.0,0.3340028297
